書名,書籍網址,作者,出版社,ISBN,圖片網址
"The Art of Webassembly: Build Secure, Portable, High-Performance Applications",https://www.eslite.com/product/1001294883987115,Rick Battagline,Ingram International Inc,9781718501447,0
Blazor WebAssembly: Manual de estudiante,https://www.eslite.com/product/1001294884295060,Miguel Muñoz Serafin,Ingram International Inc,9798600962903,0
Webassembly in Action,https://www.eslite.com/product/1001294883311536,Gerard Gallant,Ingram International Inc,9781617295744,0
"Programming Webassembly with Rust: Unified Development for Web, Mobile, and Embedded Applications",https://www.eslite.com/product/1001294884346622,Kevin Hoffman,Ingram International Inc,9781680506365,0
Learn WebAssembly,https://www.eslite.com/product/1001294884067393,Mike Rourke,Ingram International Inc,9781788997379,0
"Creative Projects for Rust Programmers: Build exciting projects on domains such as web apps, WebAssembly, games, and parsing",https://www.eslite.com/product/1001294883679588,Carlo Milanesi,Ingram International Inc,9781789346220,0
Hands-On Game Development with WebAssembly,https://www.eslite.com/product/1001294884075420,Rick Battagline,Ingram International Inc,9781838644659,0
我Rust我驕傲: 生來高人一等的快速優雅語言,https://www.eslite.com/product/1001313432764928,張漢東,深智數位股份有限公司,9789869772617,https://s.eslite.dev/Upload/Product/201905/l/636940246231616159.jpg
