書名,書籍網址,作者,出版社,ISBN,圖片網址
Designing BSD Rootkits: An Introduction to Kernel Hacking,https://www.eslite.com/product/1001294883312642,Joseph Kong,Ingram International Inc,9781593271428,https://s.eslite.dev/upload/ean/9781593271428.jpg
一本書學做收息王,https://www.eslite.com/product/1001190172471586,卡爾森,天窗出版社有限公司,9789888292752,https://s.eslite.dev/upload/product/l/2681248700006/526312.jpg
轉角樓市置業攻略,https://www.eslite.com/product/1001262882317658,何明仲/ 何恭星,跨版生活圖書出版,9789881660114,https://s.eslite.dev/upload/product/l/2680861538003/ec820231.jpg
