書名,書籍網址,作者,出版社,ISBN,圖片網址
暢遊雲端網路世界: OpenStack Neutron技術內幕,https://www.eslite.com/product/1001239292683926,張華/ 向輝/ 劉艷凱,佳魁資訊股份有限公司,9789863796589,https://s.eslite.dev/upload/product/l/2681588320001/ec1481309.jpg
OpenStack企業雲端平台: 架構與實踐 (第3版),https://www.eslite.com/product/1001299212655774,張小斌,上奇資訊,9789865001193,https://s.eslite.dev/Upload/Product/201801/l/636529844384660000.jpg
實戰私有雲架設: 使用OpenStack,https://www.eslite.com/product/1001113692360424,張子凡,碁峰資訊股份有限公司,9789863472247,https://s.eslite.dev/upload/product/l/2680906569009/415442.jpg
"超前部署企業雲: 非懂不可, 最強圖解虛擬化, openstack企業雲一日即成",https://www.eslite.com/product/1001248272682007882001,羅偉立/ 楊文智,深石數位科技股份有限公司,9789865005252,https://s.eslite.dev/upload/product/l/2682007882001/20210423043220276439.jpg
瘦身級之OpenStack: oVirt/ KVM虛擬技術輕鬆學,https://www.eslite.com/product/1001301192688324,何坤源/ 原著; 胡嘉璽/ 改編,佳魁數位,9789863796749,https://s.eslite.dev/Upload/Product/201807/l/636664628876442500.jpg
網路虛擬化安全平台: VMware NSX高端技術極上攻略,https://www.eslite.com/product/1001239292792793,範恂毅/ 張曉和,佳魁資訊股份有限公司,9789863797722,https://s.eslite.dev/Upload/Product/201909/l/637033562476571250.jpg
軟體定義網路實戰解析: Software Defined Networking (超值版),https://www.eslite.com/product/1001299212676116,劉誠明,上奇資訊,9789865001810,https://s.eslite.dev/Upload/Product/201805/l/636611059383458931.jpg
Ansible徹底入門: 雲端時代的組態管理,https://www.eslite.com/product/1001113692641930,廣川英寿/ 平初/ 橋本直哉/ 森田邦裕/ 渡辺一宏,碁峰資訊股份有限公司,9789864766406,https://s.eslite.dev/Upload/Product/201712/l/636481459252700000.jpg
