書名,書籍網址,作者,出版社,ISBN,圖片網址
"Hands-On Python Deep Learning for the Web: Integrating neural network architectures to build smart web apps with Flask, Django, and TensorFlow",https://www.eslite.com/product/1001294884299161,Anubhav Singh ; Sayak Paul,Ingram International Inc,9781789956085,0
"The Best Python Programming Step-By-Step Beginners Guide: Easily Master Software engineering with Machine Learning, Data Structures, Syntax, Django Ob",https://www.eslite.com/product/1001294884218813,Chris Williamson,Ingram International Inc,9781952340116,https://s.eslite.dev/upload/ean/9781952340116.jpg
Ernährung bei Rheuma: Grundlagen und Rezepte,https://www.eslite.com/product/1001294882996459,Giorgio Tamborrini ; Raphael Micheroli ; Django Russo,Ingram International Inc,9783748101970,https://s.eslite.dev/upload/ean/9783748101970.jpg
"Python Machine Learning: The Crash Course for Beginners to Programming and Deep Learning, Artificial Intelligence, Neural Networks and Data Sci",https://www.eslite.com/product/1001294884144399,Django Smith,Ingram International Inc,9781073019335,0
Learn Web Development with Python: Get hands-on with Python Programming and Django web development,https://www.eslite.com/product/1001294884068850,Fabrizio Romano ; Gastón C. Hillar ; Arun Ravindran,Ingram International Inc,9781789953299,https://s.eslite.dev/upload/ean/9781789953299.jpg
Django Unchained (2LP/180g Vinyl),https://www.eslite.com/product/1004123082639247,,環球國際唱片股份有限公司,0602537315703,https://s.eslite.dev/Upload/Product/201711/l/636467879770686250.jpg
"Test-Driven Development with Python: Obey the Testing Goat: Using Django, Selenium, and JavaScript",https://www.eslite.com/product/1001294883211279,Harry Percival,Ingram International Inc,9781491958704,0
The Perfect Treehouse: From Site Selection to Design & Construction,https://www.eslite.com/product/1001294884109781,Django Kroner,Ingram International Inc,9781440345074,https://s.eslite.dev/upload/ean/9781440345074.jpg
"Language Across Difference: Ethnicity, Communication, and Youth Identities in Changing Urban Schools",https://www.eslite.com/product/1001294884117673,Django Paris,Ingram International Inc,9781107613966,https://s.eslite.dev/upload/ean/9781107613966.jpg
Humanizing Research: Decolonizing Qualitative Inquiry With Youth and Communities,https://www.eslite.com/product/1001294884293512,Django Paris ; Maisha T. Winn,Ingram International Inc,9781452225395,https://s.eslite.dev/upload/ean/9781452225395.jpg
Gypsy Jazz: In Search of Django Reinhardt and the Soul of Gypsy Swing,https://www.eslite.com/product/1001294883702503,Michael Dregni,Ingram International Inc,9780199756254,0
Django,https://www.eslite.com/product/1004262001677259,MODERN JAZZ QUARTET,Original Jazz Classics,,0
NOTRE AMI DJANGO: 獻給金格萊恩哈特,https://www.eslite.com/product/1004123081131093,亨利．柯羅拉,環球國際唱片股份有限公司,0044001406225,0
YOUNG DJANGO,https://www.eslite.com/product/1004123081145494,"GRAPPELLI, STEPHANE",環球國際唱片股份有限公司,4988005255396,0
Jodeco Glass Bottle Vase/ Django,https://www.eslite.com/product/1005317802682049461004,,Jodeco Glass B.V.,,https://s.eslite.dev/upload/product/l/2682049461004/20210726200234215097.jpg
強哥回憶錄,https://www.eslite.com/product/1004123602549206,強哥．萊哈特,台灣索尼音樂娛樂股份有限公司,0889853431120,https://s.eslite.dev/Upload/Product/201610/l/636129193991947500.jpg
強哥萊因哈特: 歐陸爵士吉他之神傳奇 (10CD),https://www.eslite.com/product/1004190462567327,Django Reinhardt,Membran International GmbH,4053796003201,https://s.eslite.dev/Upload/Product/201701/l/636202388617518750.jpg
Vogue時期錄音作品全集1934-1951 (8CD),https://www.eslite.com/product/1004123602187965,強哥．萊哈特,台灣索尼音樂娛樂股份有限公司,0887254446927,https://s.eslite.dev/Upload/Product/201211/l/634877225976140000.jpg
強哥．萊茵哈特終極決選 (2CD),https://www.eslite.com/product/1004128572185117,強哥．萊茵哈特,金牌大風音樂文化股份有限公司,5099991562128,0
陰影,https://www.eslite.com/product/1004123081116772,金格．萊恩哈特,環球國際唱片股份有限公司,0044001842825,0
金格的藍調,https://www.eslite.com/product/1004123081131092,金格．萊恩哈特,環球國際唱片股份有限公司,0044001354526,0
華麗的強哥/ NDR大樂團: 逍遙遊,https://www.eslite.com/product/1004190162473051,Django Deluxe,Edel Records GmbH,4029759101857,https://s.eslite.dev/upload/product/l/2681250329004/ec1055526.jpg
搖擺吉他 (3CD),https://www.eslite.com/product/1004156372326729,強哥．萊茵哈特,HARMONIA MUNDI SA,3149024243127,0
Hard Reboot,https://www.eslite.com/product/1001294883598216,Django Wexler,Ingram International Inc,9781250790262,0
Siege of Rage and Ruin,https://www.eslite.com/product/1001294884030398,Django Wexler,Ingram International Inc,9780765397317,0
City of Stone and Silence,https://www.eslite.com/product/1001294883590777,Django Wexler,Ingram International Inc,9780765397294,0
Ashes of the Sun,https://www.eslite.com/product/1001294883085033,Django Wexler,Ingram International Inc,9780316519540,0
音樂憶想: The Hot Club Of France時光紀實,https://www.eslite.com/product/1004123082858958,金格．萊恩哈特 (Django Reinhardt)/ 史提芬．葛瑞波利 (Stephane Grappelly);Quintet Of The Hot Club Of France,環球國際唱片股份有限公司,0042282059123,https://s.eslite.dev/Upload/Product/202007/l/637312639379667500.jpg
The Guns of Empire,https://www.eslite.com/product/1001294883566767,Django Wexler,Ingram International Inc,9780593101889,https://s.eslite.dev/upload/ean/9780593101889.jpg
The Infernal Battalion,https://www.eslite.com/product/1001294883111773,Django Wexler,Ingram International Inc,9780593101896,https://s.eslite.dev/upload/ean/9780593101896.jpg
City of Stone and Silence,https://www.eslite.com/product/1001294883556212,Django Wexler,Ingram International Inc,9780765397270,0
"Ship of Smoke and Steel: The Wells of Sorcery, Book One",https://www.eslite.com/product/1001294883113919,Django Wexler,Ingram International Inc,9780765397256,0
禁忌圖書館 IV: 讀者殞落,https://www.eslite.com/product/1003116992795096,謙柯．韋斯樂,皇冠文化出版有限公司,9789573334804,https://s.eslite.dev/Upload/Product/201910/l/637081086968122500.jpg
"Ship of Smoke and Steel: The Wells of Sorcery, Book One",https://www.eslite.com/product/1001294883113144,Django Wexler,Ingram International Inc,9780765397249,0
The Fall of the Readers: The Forbidden Library: Volume 4,https://www.eslite.com/product/1001294883064165,Django Wexler,Ingram International Inc,9780399539206,0
Essential Original Albums (3CD),https://www.eslite.com/product/1004156122651675,Django Reinhardt,Bertus Groothandel & Distributie,8436563180415,https://s.eslite.dev/Upload/Product/201801/l/636519728648486250.jpg
Nuages (180g Vinyl),https://www.eslite.com/product/1004267272615155,Django Reinhardt,Independent Music Labels,8437016248195,https://s.eslite.dev/Upload/Product/201708/l/636383950273823750.jpg
禁忌圖書館 III: 魔鏡宮殿,https://www.eslite.com/product/1003116992541970,謙柯．韋斯樂,皇冠文化出版有限公司,9789573332619,https://s.eslite.dev/Upload/Product/201609/l/636101300769463750.jpg
Djangology (2LP),https://www.eslite.com/product/1004156102543577,Django Reinhardt,CLEOPATRA LABEL GROUP,0741157067514,https://s.eslite.dev/upload/product/l/2681378906002/ec1186804.jpg
The Price of Valor,https://www.eslite.com/product/1001294884048782,Django Wexler,Ingram International Inc,9780451418098,0
禁忌圖書館 II: 幻變迷宮,https://www.eslite.com/product/1003116992510727,謙柯．韋斯樂,皇冠文化出版有限公司,9789573332367,https://s.eslite.dev/Upload/Product/201605/l/635991570912780000.jpg
The Forbidden Library 3: The Palace of Glass,https://www.eslite.com/product/1003176432511409,Django Wexler,CORGI,9780552568692,https://s.eslite.dev/Upload/Product/201605/l/635997839466968750.jpg
The Mad Apprentice,https://www.eslite.com/product/1001294883963460,Django Wexler,Ingram International Inc,9780142426821,0
禁忌圖書館,https://www.eslite.com/product/1003116992483081,謙柯．韋斯樂,皇冠文化出版有限公司,9789573332077,https://s.eslite.dev/Upload/Product/201601/l/635882706820692500.jpg
The Shadow Throne,https://www.eslite.com/product/1001294883527240,Django Wexler,Ingram International Inc,9780451418074,0
The Forbidden Library 2: The Mad Apprentice,https://www.eslite.com/product/1003176432511438,Django Wexler,CORGI,9780552568685,https://s.eslite.dev/upload/product/l/2681321869002/ec1125446.jpg
The Forbidden Library,https://www.eslite.com/product/1001294883963479,Django Wexler,Ingram International Inc,9780142426814,0
The Thousand Names,https://www.eslite.com/product/1001294883051797,Django Wexler,Ingram International Inc,9780451418050,0
